neuron_id,method,x,y,cluster,d1,d2,d3,d4,d5,v,u,energy,spike_counter,io_role
17180002310,tsne,9.470065116882324,-0.22308751940727234,,6.0,8.0,2.0,0.0,4.0,-65.0,-13.0,1.0,0,internal
17180132617,tsne,3.3148248195648193,10.645195007324219,,9.0,5.0,4.0,0.0,4.0,-65.0,-13.0,1.0,0,output
17180264711,tsne,7.629087448120117,10.039715766906738,,7.0,9.0,6.0,0.0,4.0,-65.0,-13.0,1.0,0,internal
17180394505,tsne,-2.8797481060028076,13.333267211914062,,9.0,4.0,8.0,0.0,4.0,-65.0,-13.0,1.0,0,output
17196646656,tsne,-18.927827835083008,-5.644992828369141,,0.0,1.0,0.0,1.0,4.0,-65.0,-13.0,1.0,0,input
17196712198,tsne,-14.730085372924805,-9.935321807861328,,6.0,1.0,1.0,1.0,4.0,-65.0,-13.0,1.0,0,internal
17196974083,tsne,-21.744524002075195,4.553995132446289,,3.0,0.0,5.0,1.0,4.0,-65.0,-13.0,1.0,0,internal
17197105665,tsne,-22.847496032714844,6.697129726409912,,1.0,2.0,7.0,1.0,4.0,-65.0,-13.0,1.0,0,internal
17197237761,tsne,1.8987698554992676,18.896821975708008,,1.0,6.0,9.0,1.0,4.0,-65.0,-13.0,1.0,0,internal
17213554948,tsne,-15.551006317138672,-8.781014442443848,,4.0,1.0,2.0,2.0,4.0,-65.0,-13.0,1.0,0,internal
17213685765,tsne,-13.649147987365723,-8.189209938049316,,5.0,0.0,4.0,2.0,4.0,-65.0,-13.0,1.0,0,internal
17213753350,tsne,6.732260227203369,11.0000638961792,,6.0,8.0,5.0,2.0,4.0,-65.0,-13.0,1.0,0,internal
17213949445,tsne,1.9929242134094238,14.922612190246582,,5.0,6.0,8.0,2.0,4.0,-65.0,-13.0,1.0,0,internal
17214015752,tsne,6.742523670196533,8.601152420043945,,8.0,9.0,9.0,2.0,4.0,-65.0,-13.0,1.0,0,internal
17230268165,tsne,10.210227012634277,-3.221567153930664,,5.0,7.0,1.0,3.0,4.0,-65.0,-13.0,1.0,0,internal
17230397446,tsne,-12.519452095031738,-8.821395874023438,,6.0,0.0,3.0,3.0,4.0,-65.0,-13.0,1.0,0,internal
17230529286,tsne,-5.751290798187256,-7.270514488220215,,6.0,3.0,5.0,3.0,4.0,-65.0,-13.0,1.0,0,internal
17230660096,tsne,-22.521587371826172,6.086068153381348,,0.0,2.0,7.0,3.0,4.0,-65.0,-13.0,1.0,0,input
17230792963,tsne,10.250028610229492,17.451099395751953,,3.0,9.0,9.0,3.0,4.0,-65.0,-13.0,1.0,0,internal
17247045632,tsne,11.689818382263184,-6.857566833496094,,0.0,8.0,1.0,4.0,4.0,-65.0,-13.0,1.0,0,input
17247110916,tsne,11.307037353515625,-3.838482618331909,,4.0,7.0,2.0,4.0,4.0,-65.0,-13.0,1.0,0,internal
17247240968,tsne,-4.095344543457031,-8.81589412689209,,8.0,3.0,4.0,4.0,4.0,-65.0,-13.0,1.0,0,internal
17247373577,tsne,7.006349563598633,6.713222026824951,,9.0,9.0,6.0,4.0,4.0,-65.0,-13.0,1.0,0,output
17247504129,tsne,7.734350681304932,20.043766021728516,,1.0,7.0,8.0,4.0,4.0,-65.0,-13.0,1.0,0,internal
17263757060,tsne,11.061193466186523,-4.962110996246338,,4.0,7.0,0.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17263952643,tsne,-10.0764799118042,-5.695079803466797,,3.0,3.0,3.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17264084742,tsne,8.691422462463379,4.519802570343018,,6.0,7.0,5.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17264214791,tsne,-3.426518678665161,6.600672721862793,,7.0,3.0,7.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17264280584,tsne,-2.6038026809692383,6.743376731872559,,8.0,4.0,8.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17264347400,tsne,5.61837911605835,7.873589038848877,,8.0,9.0,9.0,5.0,4.0,-65.0,-13.0,1.0,0,internal
17280729345,tsne,-12.95253849029541,-16.750211715698242,,1.0,1.0,3.0,6.0,4.0,-65.0,-13.0,1.0,0,internal
17280860164,tsne,-7.771721839904785,-5.153280735015869,,4.0,0.0,5.0,6.0,4.0,-65.0,-13.0,1.0,0,internal
17280927240,tsne,3.1309502124786377,4.626117706298828,,8.0,6.0,6.0,6.0,4.0,-65.0,-13.0,1.0,0,internal
17281057801,tsne,-2.0838334560394287,6.091886043548584,,9.0,4.0,8.0,6.0,4.0,-65.0,-13.0,1.0,0,output
17297311237,tsne,13.979909896850586,-7.306938648223877,,5.0,6.0,0.0,7.0,4.0,-65.0,-13.0,1.0,0,internal
17297442566,tsne,14.552316665649414,-7.926043510437012,,6.0,7.0,2.0,7.0,4.0,-65.0,-13.0,1.0,0,internal
17297508612,tsne,13.55653190612793,-8.911040306091309,,4.0,9.0,3.0,7.0,4.0,-65.0,-13.0,1.0,0,internal
17297703938,tsne,-9.286534309387207,-2.050814628601074,,2.0,4.0,6.0,7.0,4.0,-65.0,-13.0,1.0,0,internal
17297770249,tsne,2.747737169265747,5.386842727661133,,9.0,7.0,7.0,7.0,4.0,-65.0,-13.0,1.0,0,output
17297900291,tsne,-8.736493110656738,2.3910934925079346,,3.0,3.0,9.0,7.0,4.0,-65.0,-13.0,1.0,0,internal
17314087429,tsne,-5.361076831817627,-17.204395294189453,,5.0,2.0,0.0,8.0,4.0,-65.0,-13.0,1.0,0,internal
17314217991,tsne,-5.254690647125244,-14.978200912475586,,7.0,0.0,2.0,8.0,4.0,-65.0,-13.0,1.0,0,internal
17314285825,tsne,12.864154815673828,-13.124655723571777,,1.0,9.0,3.0,8.0,4.0,-65.0,-13.0,1.0,0,internal
17314415625,tsne,1.247748613357544,2.0785913467407227,,9.0,4.0,5.0,8.0,4.0,-65.0,-13.0,1.0,0,output
17314547464,tsne,2.2206504344940186,5.383261680603027,,8.0,7.0,7.0,8.0,4.0,-65.0,-13.0,1.0,0,internal
17330865156,tsne,6.354593753814697,-13.366955757141113,,4.0,4.0,0.0,9.0,4.0,-65.0,-13.0,1.0,0,internal
17330996992,tsne,12.103779792785645,-14.305593490600586,,0.0,7.0,2.0,9.0,4.0,-65.0,-13.0,1.0,0,input
17331062529,tsne,11.758456230163574,-13.774313926696777,,1.0,7.0,3.0,9.0,4.0,-65.0,-13.0,1.0,0,internal
17331127561,tsne,1.7693203687667847,1.7455469369888306,,9.0,5.0,4.0,9.0,4.0,-65.0,-13.0,1.0,0,output
17331257863,tsne,-4.546017646789551,3.6893980503082275,,7.0,2.0,6.0,9.0,4.0,-65.0,-13.0,1.0,0,internal
17331388681,tsne,-3.1835482120513916,3.304687023162842,,9.0,1.0,8.0,9.0,4.0,-65.0,-13.0,1.0,0,output
17331455241,tsne,-0.18256951868534088,5.578970432281494,,9.0,5.0,9.0,9.0,4.0,-65.0,-13.0,1.0,0,output
21474838790,tsne,10.449909210205078,-0.41662371158599854,,6.0,9.0,0.0,0.0,5.0,-65.0,-13.0,1.0,0,internal
21475034118,tsne,-13.553958892822266,2.6655092239379883,,6.0,4.0,3.0,0.0,5.0,-65.0,-13.0,1.0,0,internal
21475165703,tsne,4.139756202697754,11.26958179473877,,7.0,6.0,5.0,0.0,5.0,-65.0,-13.0,1.0,0,internal
21475295489,tsne,-22.086563110351562,7.206592082977295,,1.0,1.0,7.0,0.0,5.0,-65.0,-13.0,1.0,0,internal
21475362054,tsne,-1.045597791671753,14.237034797668457,,6.0,5.0,8.0,0.0,5.0,-65.0,-13.0,1.0,0,internal
21491680260,tsne,-16.537460327148438,-5.351820945739746,,4.0,4.0,1.0,1.0,5.0,-65.0,-13.0,1.0,0,internal
21491746049,tsne,-16.783615112304688,-3.7182044982910156,,1.0,5.0,2.0,1.0,5.0,-65.0,-13.0,1.0,0,internal
21491941382,tsne,-13.391524314880371,-7.328830242156982,,6.0,0.0,5.0,1.0,5.0,-65.0,-13.0,1.0,0,internal
21492073223,tsne,-4.372518539428711,12.19137954711914,,7.0,3.0,7.0,1.0,5.0,-65.0,-13.0,1.0,0,internal
21508457731,tsne,-16.549957275390625,-5.005506992340088,,3.0,5.0,1.0,2.0,5.0,-65.0,-13.0,1.0,0,internal
21508653062,tsne,-13.075956344604492,-7.921091079711914,,6.0,0.0,4.0,2.0,5.0,-65.0,-13.0,1.0,0,internal
21508849668,tsne,-20.8818416595459,5.925386905670166,,4.0,0.0,7.0,2.0,5.0,-65.0,-13.0,1.0,0,internal
21508917508,tsne,11.035846710205078,17.125606536865234,,4.0,9.0,8.0,2.0,5.0,-65.0,-13.0,1.0,0,internal
21525168905,tsne,-0.7664111852645874,-10.711788177490234,,9.0,3.0,0.0,3.0,5.0,-65.0,-13.0,1.0,0,output
21525299975,tsne,-2.2299964427948,-10.010832786560059,,7.0,3.0,2.0,3.0,5.0,-65.0,-13.0,1.0,0,internal
21525432069,tsne,11.032673835754395,4.102144718170166,,5.0,7.0,4.0,3.0,5.0,-65.0,-13.0,1.0,0,internal
21525629192,tsne,7.567407131195068,7.806520462036133,,8.0,9.0,7.0,3.0,5.0,-65.0,-13.0,1.0,0,internal
21525759241,tsne,-3.7738189697265625,13.569618225097656,,9.0,5.0,9.0,3.0,5.0,-65.0,-13.0,1.0,0,output
21542012930,tsne,12.031173706054688,-5.580709934234619,,2.0,8.0,1.0,4.0,5.0,-65.0,-13.0,1.0,0,internal
21542143241,tsne,0.17353656888008118,-8.829977035522461,,9.0,5.0,3.0,4.0,5.0,-65.0,-13.0,1.0,0,output
21542273025,tsne,-21.114038467407227,3.173762559890747,,1.0,0.0,5.0,4.0,5.0,-65.0,-13.0,1.0,0,internal
21542340873,tsne,7.460324287414551,6.870297431945801,,9.0,9.0,6.0,4.0,5.0,-65.0,-13.0,1.0,0,output
21542471684,tsne,11.0366792678833,16.418575286865234,,4.0,8.0,8.0,4.0,5.0,-65.0,-13.0,1.0,0,internal
21558723589,tsne,-4.158986568450928,-19.18248176574707,,5.0,4.0,0.0,5.0,5.0,-65.0,-13.0,1.0,0,internal
21558855683,tsne,12.692954063415527,-4.81532096862793,,3.0,8.0,2.0,5.0,5.0,-65.0,-13.0,1.0,0,internal
21558986499,tsne,13.440231323242188,-3.3161706924438477,,3.0,7.0,4.0,5.0,5.0,-65.0,-13.0,1.0,0,internal
21559247104,tsne,-18.486740112304688,12.65334701538086,,0.0,1.0,8.0,5.0,5.0,-65.0,-13.0,1.0,0,input
21559314185,tsne,4.474542140960693,7.531846523284912,,9.0,7.0,9.0,5.0,5.0,-65.0,-13.0,1.0,0,output
21575567619,tsne,12.922614097595215,-5.826319694519043,,3.0,9.0,1.0,6.0,5.0,-65.0,-13.0,1.0,0,internal
21575697929,tsne,1.2755659818649292,-8.092430114746094,,9.0,6.0,3.0,6.0,5.0,-65.0,-13.0,1.0,0,output
21575764233,tsne,6.721273899078369,5.313137054443359,,9.0,9.0,4.0,6.0,5.0,-65.0,-13.0,1.0,0,output
21576024832,tsne,-18.075746536254883,13.508395195007324,,0.0,3.0,8.0,6.0,5.0,-65.0,-13.0,1.0,0,input
21576091910,tsne,12.357133865356445,14.554420471191406,,6.0,9.0,9.0,6.0,5.0,-65.0,-13.0,1.0,0,internal
21592408838,tsne,-3.6137328147888184,-16.402006149291992,,6.0,3.0,2.0,7.0,5.0,-65.0,-13.0,1.0,0,internal
21592540417,tsne,9.960824012756348,-15.449892044067383,,1.0,5.0,4.0,7.0,5.0,-65.0,-13.0,1.0,0,internal
21592736005,tsne,-6.301240921020508,4.077432155609131,,5.0,1.0,7.0,7.0,5.0,-65.0,-13.0,1.0,0,internal
21592802057,tsne,-2.4537363052368164,5.429366588592529,,9.0,3.0,8.0,7.0,5.0,-65.0,-13.0,1.0,0,output
21592868102,tsne,-1.8332542181015015,8.055949211120605,,6.0,5.0,9.0,7.0,5.0,-65.0,-13.0,1.0,0,internal
21609056264,tsne,16.26202964782715,-7.018345355987549,,8.0,8.0,0.0,8.0,5.0,-65.0,-13.0,1.0,0,internal
21609187584,tsne,13.16128158569336,-14.025614738464355,,0.0,9.0,2.0,8.0,5.0,-65.0,-13.0,1.0,0,input
21609317895,tsne,2.8348989486694336,2.703709602355957,,7.0,6.0,4.0,8.0,5.0,-65.0,-13.0,1.0,0,internal
21609513734,tsne,-5.330223560333252,4.475612163543701,,6.0,3.0,7.0,8.0,5.0,-65.0,-13.0,1.0,0,internal
21609645829,tsne,12.21795654296875,13.37185001373291,,5.0,7.0,9.0,8.0,5.0,-65.0,-13.0,1.0,0,internal
21625899012,tsne,15.61562728881836,-8.942562103271484,,4.0,8.0,1.0,9.0,5.0,-65.0,-13.0,1.0,0,internal
21626093573,tsne,0.5446382164955139,-17.544347763061523,,5.0,0.0,4.0,9.0,5.0,-65.0,-13.0,1.0,0,internal
21626225408,tsne,-16.977153778076172,14.971322059631348,,0.0,3.0,6.0,9.0,5.0,-65.0,-13.0,1.0,0,input
21626357765,tsne,12.640820503234863,13.164615631103516,,5.0,8.0,8.0,9.0,5.0,-65.0,-13.0,1.0,0,internal
21626423305,tsne,1.4584590196609497,6.736215114593506,,9.0,8.0,9.0,9.0,5.0,-65.0,-13.0,1.0,0,output
25769870081,tsne,-18.395750045776367,-3.301187753677368,,1.0,3.0,1.0,0.0,6.0,-65.0,-13.0,1.0,0,internal
25770001414,tsne,-13.854586601257324,2.8447306156158447,,6.0,4.0,3.0,0.0,6.0,-65.0,-13.0,1.0,0,internal
25770133507,tsne,13.864697456359863,7.187829494476318,,3.0,8.0,5.0,0.0,6.0,-65.0,-13.0,1.0,0,internal
25770262788,tsne,-20.163976669311523,7.7362213134765625,,4.0,1.0,7.0,0.0,6.0,-65.0,-13.0,1.0,0,internal
25770393860,tsne,-20.195384979248047,8.57557487487793,,4.0,1.0,9.0,0.0,6.0,-65.0,-13.0,1.0,0,internal
25786646529,tsne,-19.416135787963867,-4.053182125091553,,1.0,0.0,1.0,1.0,6.0,-65.0,-13.0,1.0,0,internal
25786910984,tsne,9.476707458496094,8.514917373657227,,8.0,9.0,5.0,1.0,6.0,-65.0,-13.0,1.0,0,internal
25786976521,tsne,8.877019882202148,8.627378463745117,,9.0,9.0,6.0,1.0,6.0,-65.0,-13.0,1.0,0,output
25787171588,tsne,-19.823373794555664,9.30615520477295,,4.0,3.0,9.0,1.0,6.0,-65.0,-13.0,1.0,0,internal
25803424256,tsne,-20.002166748046875,-3.54123854637146,,0.0,2.0,1.0,2.0,6.0,-65.0,-13.0,1.0,0,input
25803490313,tsne,-1.2767912149429321,-10.83165454864502,,9.0,4.0,2.0,2.0,6.0,-65.0,-13.0,1.0,0,output
25803621125,tsne,-14.586618423461914,3.9686667919158936,,5.0,3.0,4.0,2.0,6.0,-65.0,-13.0,1.0,0,internal
25803752198,tsne,-8.431400299072266,10.171940803527832,,6.0,3.0,6.0,2.0,6.0,-65.0,-13.0,1.0,0,internal
25803882761,tsne,-5.751981735229492,12.659692764282227,,9.0,1.0,8.0,2.0,6.0,-65.0,-13.0,1.0,0,output
25820135683,tsne,-20.392120361328125,-5.248497486114502,,3.0,1.0,0.0,3.0,6.0,-65.0,-13.0,1.0,0,internal
25820267009,tsne,-21.19381332397461,-3.8806099891662598,,1.0,2.0,2.0,3.0,6.0,-65.0,-13.0,1.0,0,internal
25820399111,tsne,10.553479194641113,5.170097351074219,,7.0,6.0,4.0,3.0,6.0,-65.0,-13.0,1.0,0,internal
25820464645,tsne,11.382262229919434,4.561225414276123,,5.0,6.0,5.0,3.0,6.0,-65.0,-13.0,1.0,0,internal
25820595203,tsne,-9.326244354248047,12.688379287719727,,3.0,4.0,7.0,3.0,6.0,-65.0,-13.0,1.0,0,internal
25836913155,tsne,-20.89112091064453,-5.519556522369385,,3.0,2.0,0.0,4.0,6.0,-65.0,-13.0,1.0,0,internal
25837044489,tsne,-0.9214515089988708,-9.960784912109375,,9.0,3.0,2.0,4.0,6.0,-65.0,-13.0,1.0,0,output
25837175552,tsne,-22.376678466796875,-3.087592601776123,,0.0,3.0,4.0,4.0,6.0,-65.0,-13.0,1.0,0,input
25837240840,tsne,-2.7413136959075928,-8.204448699951172,,8.0,2.0,5.0,4.0,6.0,-65.0,-13.0,1.0,0,internal
25837307911,tsne,8.799473762512207,6.622470855712891,,7.0,8.0,6.0,4.0,6.0,-65.0,-13.0,1.0,0,internal
25837504516,tsne,11.893754005432129,16.261558532714844,,4.0,8.0,9.0,4.0,6.0,-65.0,-13.0,1.0,0,internal
25853756161,tsne,-22.20142936706543,-4.7497100830078125,,1.0,3.0,1.0,5.0,6.0,-65.0,-13.0,1.0,0,internal
25853822468,tsne,15.996063232421875,-1.8197712898254395,,4.0,6.0,2.0,5.0,6.0,-65.0,-13.0,1.0,0,internal
25853953030,tsne,-0.8622000813484192,-7.122439861297607,,6.0,4.0,4.0,5.0,6.0,-65.0,-13.0,1.0,0,internal
25854083846,tsne,-7.4501519203186035,8.564582824707031,,6.0,3.0,6.0,5.0,6.0,-65.0,-13.0,1.0,0,internal
25854280963,tsne,-10.16782283782959,13.763729095458984,,3.0,5.0,9.0,5.0,6.0,-65.0,-13.0,1.0,0,internal
25870532613,tsne,-2.1353702545166016,-18.335556030273438,,5.0,0.0,1.0,6.0,6.0,-65.0,-13.0,1.0,0,internal
25870663943,tsne,-2.1125969886779785,-16.70384407043457,,7.0,1.0,3.0,6.0,6.0,-65.0,-13.0,1.0,0,internal
25870860297,tsne,-2.9155261516571045,-7.058095932006836,,9.0,0.0,6.0,6.0,6.0,-65.0,-13.0,1.0,0,output
25870992897,tsne,20.173389434814453,13.041196823120117,,1.0,6.0,8.0,6.0,6.0,-65.0,-13.0,1.0,0,internal
25887244808,tsne,-3.3832693099975586,-17.24762725830078,,8.0,2.0,0.0,7.0,6.0,-65.0,-13.0,1.0,0,internal
25887376897,tsne,10.559283256530762,-16.29543113708496,,1.0,6.0,2.0,7.0,6.0,-65.0,-13.0,1.0,0,internal
25887508482,tsne,14.46156120300293,-3.824101209640503,,2.0,8.0,4.0,7.0,6.0,-65.0,-13.0,1.0,0,internal
25887639558,tsne,14.344781875610352,12.202431678771973,,6.0,8.0,6.0,7.0,6.0,-65.0,-13.0,1.0,0,internal
25887769088,tsne,-17.41800880432129,13.564386367797852,,0.0,2.0,8.0,7.0,6.0,-65.0,-13.0,1.0,0,input
25887836421,tsne,13.216733932495117,14.121306419372559,,5.0,9.0,9.0,7.0,6.0,-65.0,-13.0,1.0,0,internal
25904088839,tsne,16.788434982299805,-6.92657470703125,,7.0,7.0,1.0,8.0,6.0,-65.0,-13.0,1.0,0,internal
25904218631,tsne,-2.317951202392578,-15.996400833129883,,7.0,2.0,3.0,8.0,6.0,-65.0,-13.0,1.0,0,internal
25904416007,tsne,2.005504846572876,3.7286264896392822,,7.0,5.0,6.0,8.0,6.0,-65.0,-13.0,1.0,0,internal
25904547586,tsne,19.968074798583984,12.242715835571289,,2.0,7.0,8.0,8.0,6.0,-65.0,-13.0,1.0,0,internal
25920800768,tsne,12.880322456359863,-15.375303268432617,,0.0,8.0,0.0,9.0,6.0,-65.0,-13.0,1.0,0,input
25920930561,tsne,5.411529541015625,-18.444931030273438,,1.0,3.0,2.0,9.0,6.0,-65.0,-13.0,1.0,0,internal
25921061385,tsne,-1.632987141609192,-15.097179412841797,,9.0,2.0,4.0,9.0,6.0,-65.0,-13.0,1.0,0,output
25921193737,tsne,2.624544858932495,6.4289703369140625,,9.0,7.0,6.0,9.0,6.0,-65.0,-13.0,1.0,0,output
25921389061,tsne,-6.667754650115967,5.36503791809082,,5.0,2.0,9.0,9.0,6.0,-65.0,-13.0,1.0,0,internal
30064771849,tsne,-1.2393947839736938,-12.142489433288574,,9.0,3.0,0.0,0.0,7.0,-65.0,-13.0,1.0,0,output
30064902662,tsne,-15.377824783325195,1.9638104438781738,,6.0,2.0,2.0,0.0,7.0,-65.0,-13.0,1.0,0,internal
30065033737,tsne,-2.789720058441162,-11.799820899963379,,9.0,2.0,4.0,0.0,7.0,-65.0,-13.0,1.0,0,output
30065099781,tsne,-14.015009880065918,4.586783409118652,,5.0,4.0,5.0,0.0,7.0,-65.0,-13.0,1.0,0,internal
30065295625,tsne,-6.141545295715332,12.901631355285645,,9.0,1.0,8.0,0.0,7.0,-65.0,-13.0,1.0,0,output
30065362441,tsne,-4.0236005783081055,14.972105979919434,,9.0,6.0,9.0,0.0,7.0,-65.0,-13.0,1.0,0,output
30081550340,tsne,14.572787284851074,0.8708617687225342,,4.0,8.0,0.0,1.0,7.0,-65.0,-13.0,1.0,0,internal
30081679881,tsne,-1.9593181610107422,-11.678162574768066,,9.0,2.0,2.0,1.0,7.0,-65.0,-13.0,1.0,0,output
30081810948,tsne,-15.651347160339355,4.409539699554443,,4.0,2.0,4.0,1.0,7.0,-65.0,-13.0,1.0,0,internal
30081943814,tsne,11.367927551269531,8.512580871582031,,6.0,9.0,6.0,1.0,7.0,-65.0,-13.0,1.0,0,internal
30082140164,tsne,12.811304092407227,10.348591804504395,,4.0,8.0,9.0,1.0,7.0,-65.0,-13.0,1.0,0,internal
30098393096,tsne,12.549057006835938,0.5753111839294434,,8.0,8.0,1.0,2.0,7.0,-65.0,-13.0,1.0,0,internal
30098589446,tsne,11.528993606567383,5.523448467254639,,6.0,7.0,4.0,2.0,7.0,-65.0,-13.0,1.0,0,internal
30098785541,tsne,-8.839569091796875,11.73708724975586,,5.0,5.0,7.0,2.0,7.0,-65.0,-13.0,1.0,0,internal
30098916361,tsne,-4.78037166595459,14.13121223449707,,9.0,4.0,9.0,2.0,7.0,-65.0,-13.0,1.0,0,output
30115168513,tsne,-20.8488826751709,-3.483952283859253,,1.0,1.0,1.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30115235588,tsne,16.20491600036621,0.5934149026870728,,4.0,7.0,2.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30115365379,tsne,-16.039621353149414,5.312888145446777,,3.0,2.0,4.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30115432200,tsne,10.0156831741333,6.252045631408691,,8.0,7.0,5.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30115563777,tsne,16.796598434448242,8.701640129089355,,1.0,9.0,7.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30115693573,tsne,-10.099194526672363,12.036947250366211,,5.0,4.0,9.0,3.0,7.0,-65.0,-13.0,1.0,0,internal
30132011521,tsne,-22.026994705200195,-3.7707009315490723,,1.0,2.0,2.0,4.0,7.0,-65.0,-13.0,1.0,0,internal
30132077064,tsne,-1.6275502443313599,-9.365106582641602,,8.0,2.0,3.0,4.0,7.0,-65.0,-13.0,1.0,0,internal
30132273413,tsne,-11.674236297607422,9.155801773071289,,5.0,1.0,6.0,4.0,7.0,-65.0,-13.0,1.0,0,internal
30132340739,tsne,16.77009391784668,9.475296020507812,,3.0,8.0,7.0,4.0,7.0,-65.0,-13.0,1.0,0,internal
30148657669,tsne,-2.680556058883667,-19.368301391601562,,5.0,2.0,0.0,5.0,7.0,-65.0,-13.0,1.0,0,internal
30148789509,tsne,17.189767837524414,-1.499931812286377,,5.0,5.0,2.0,5.0,7.0,-65.0,-13.0,1.0,0,internal
30148986625,tsne,19.419269561767578,7.550838947296143,,1.0,7.0,5.0,5.0,7.0,-65.0,-13.0,1.0,0,internal
30149117192,tsne,-4.0852203369140625,9.109355926513672,,8.0,5.0,7.0,5.0,7.0,-65.0,-13.0,1.0,0,internal
30149247749,tsne,-10.947033882141113,11.80760383605957,,5.0,3.0,9.0,5.0,7.0,-65.0,-13.0,1.0,0,internal
30165436169,tsne,17.545564651489258,-6.054806232452393,,9.0,7.0,0.0,6.0,7.0,-65.0,-13.0,1.0,0,output
30165567236,tsne,16.445802688598633,-2.4518821239471436,,4.0,7.0,2.0,6.0,7.0,-65.0,-13.0,1.0,0,internal
30165697539,tsne,7.395593643188477,-16.504703521728516,,3.0,4.0,4.0,6.0,7.0,-65.0,-13.0,1.0,0,internal
30165828867,tsne,-0.029472772032022476,10.629100799560547,,3.0,5.0,6.0,6.0,7.0,-65.0,-13.0,1.0,0,internal
30165960199,tsne,-3.1917994022369385,9.00032901763916,,7.0,6.0,8.0,6.0,7.0,-65.0,-13.0,1.0,0,internal
30182212864,tsne,10.085884094238281,-18.29633903503418,,0.0,5.0,0.0,7.0,7.0,-65.0,-13.0,1.0,0,input
30182408198,tsne,-1.1439865827560425,-17.45551872253418,,6.0,0.0,3.0,7.0,7.0,-65.0,-13.0,1.0,0,internal
30182605313,tsne,-16.292949676513672,13.352654457092285,,1.0,2.0,6.0,7.0,7.0,-65.0,-13.0,1.0,0,internal
30182737926,tsne,14.209572792053223,13.228951454162598,,6.0,8.0,8.0,7.0,7.0,-65.0,-13.0,1.0,0,internal
30199120131,tsne,2.9594674110412598,-18.323026657104492,,3.0,1.0,2.0,8.0,7.0,-65.0,-13.0,1.0,0,internal
30199187721,tsne,16.65365219116211,-5.112697124481201,,9.0,9.0,3.0,8.0,7.0,-65.0,-13.0,1.0,0,output
30199383808,tsne,20.783931732177734,10.12979507446289,,0.0,7.0,6.0,8.0,7.0,-65.0,-13.0,1.0,0,input
30215767556,tsne,18.4755802154541,-8.208649635314941,,4.0,6.0,0.0,9.0,7.0,-65.0,-13.0,1.0,0,internal
30216028163,tsne,1.9650139808654785,-18.623703002929688,,3.0,0.0,4.0,9.0,7.0,-65.0,-13.0,1.0,0,internal
30216096004,tsne,18.203533172607422,11.102028846740723,,4.0,9.0,5.0,9.0,7.0,-65.0,-13.0,1.0,0,internal
30216225795,tsne,-14.643867492675781,14.955720901489258,,3.0,4.0,7.0,9.0,7.0,-65.0,-13.0,1.0,0,internal
30216292105,tsne,2.127345085144043,7.259263515472412,,9.0,7.0,8.0,9.0,7.0,-65.0,-13.0,1.0,0,output
34359738624,tsne,-19.3226261138916,-2.3401520252227783,,0.0,1.0,0.0,0.0,8.0,-65.0,-13.0,1.0,0,input
34359869445,tsne,-16.50364875793457,1.5118060111999512,,5.0,0.0,2.0,0.0,8.0,-65.0,-13.0,1.0,0,internal
34360001284,tsne,-16.015439987182617,3.9547784328460693,,4.0,3.0,4.0,0.0,8.0,-65.0,-13.0,1.0,0,internal
34360131840,tsne,-18.521621704101562,6.80751895904541,,0.0,1.0,6.0,0.0,8.0,-65.0,-13.0,1.0,0,input
34360197635,tsne,-17.96398162841797,8.225531578063965,,3.0,2.0,7.0,0.0,8.0,-65.0,-13.0,1.0,0,internal
34360264966,tsne,11.927613258361816,9.515301704406738,,6.0,9.0,8.0,0.0,8.0,-65.0,-13.0,1.0,0,internal
34376517888,tsne,20.41403579711914,2.676501750946045,,0.0,9.0,0.0,1.0,8.0,-65.0,-13.0,1.0,0,input
34376646912,tsne,-20.213945388793945,-2.230651617050171,,0.0,1.0,2.0,1.0,8.0,-65.0,-13.0,1.0,0,input
34376778498,tsne,-17.106435775756836,5.155716896057129,,2.0,3.0,4.0,1.0,8.0,-65.0,-13.0,1.0,0,internal
34376845575,tsne,11.078243255615234,7.918816566467285,,7.0,9.0,5.0,1.0,8.0,-65.0,-13.0,1.0,0,internal
34376911110,tsne,11.908431053161621,8.341329574584961,,6.0,9.0,6.0,1.0,8.0,-65.0,-13.0,1.0,0,internal
34377041664,tsne,15.743460655212402,8.59330940246582,,0.0,7.0,8.0,1.0,8.0,-65.0,-13.0,1.0,0,input
34393292804,tsne,-17.738378524780273,0.265328973531723,,4.0,0.0,0.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
34393295111,tsne,13.053468704223633,0.44306933879852295,,7.0,9.0,0.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
34393490946,tsne,18.026029586791992,2.1084280014038086,,2.0,6.0,3.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
